"race_eth","count","percent_group","rates","percent_pop"
"African American","363","1.8","764.6","2.36"
"Asian","2115","10.4","322.8","35.65"
"Latino","11465","56.6","2096.3","25.78"
"Native Hawaiian & Other Pacific Islander","110","0.5","1558.3","0.32"
"White","2174","10.7","324.3","32.04"
"Other","1324","6.5",,"3.85"
"Unknown","2701","13.3",,
