"race_eth","count","percent_group","rates","percent_pop"
"African American","165","1.8","347.6","2.36"
"Asian","986","10.9","150.5","35.65"
"Latino","4178","46.2","763.9","25.78"
"Native Hawaiian & Other Pacific Islander","60","0.7","850","0.32"
"White","1143","12.6","170.5","32.04"
"Other","775","8.6",,"3.85"
"Unknown","1734","19.2",,
