"race_eth","count","percent_group","rates","percent_pop"
"African American","6548","1.74306","14467.84065","2.4"
"Asian","74214","19.75558","10612.76438","37.7"
"Latino","125204","33.32899","25500.93894","26.5"
"Native Hawaiian & Other Pacific Islander","2302","0.61279","36956.17274","0.3"
"White","60024","15.97824","9873.9437","32.8"
"Other","46817","12.46257","850445.04995","0.3"
"Unknown","60552","16.11879",,
