"race_eth","count","percent_group","rates","percent_pop"
"African American","2326","1.94938","4899.62716","2.36"
"Asian","20586","17.25277","3141.91742","35.65"
"Latino","60073","50.34613","10983.87333","25.78"
"Native Hawaiian & Other Pacific Islander","596","0.4995","8443.12226","0.32"
"White","16353","13.70516","2439.30089","32.04"
"Other","8602","7.20919",,"3.85"
"Unknown","10784","9.03788",,
