"race_eth","count","percent_group","rates","percent_pop"
"African American","389","1.7","819.4","2.36"
"Asian","2425","10.5","370.1","35.65"
"Latino","13327","57.8","2436.7","25.78"
"Native Hawaiian & Other Pacific Islander","118","0.5","1671.6","0.32"
"White","2511","10.9","374.6","32.04"
"Other","1511","6.6",,"3.85"
"Unknown","2771","12",,
