"race_eth","count","percent_group","rates","percent_pop"
"African American","171","1.9","360.2","2.36"
"Asian","999","10.8","152.5","35.65"
"Latino","4281","46.5","782.7","25.78"
"Native Hawaiian & Other Pacific Islander","61","0.7","864.1","0.32"
"White","1153","12.5","172","32.04"
"Other","779","8.5",,"3.85"
"Unknown","1771","19.2",,
