"race_eth","count","percent_group","rates","percent_pop"
"African American","5590","1.81063","12351.13458","2.4"
"Asian","53925","17.46661","7711.39298","37.7"
"Latino","112819","36.5427","22978.42266","26.5"
"Native Hawaiian & Other Pacific Islander","1864","0.60376","29924.54648","0.3"
"White","47385","15.34826","7794.82911","32.8"
"Other","40271","13.044","731534.96821","0.3"
"Unknown","46878","15.18404",,
