"race_eth","count","percent_group","rates","percent_pop"
"African American","668","1.90395","1407.11562","2.36"
"Asian","4714","13.43594","719.46948","35.65"
"Latino","20203","57.58301","3693.9589","25.78"
"Native Hawaiian & Other Pacific Islander","174","0.49594","2464.93838","0.32"
"White","4346","12.38706","648.27259","32.04"
"Other","1730","4.93088",,"3.85"
"Unknown","3250","9.26322",,
