"race_eth","count","percent_group","rates","percent_pop"
"African American","444","1.6761","935.26847","2.36"
"Asian","2770","10.45678","422.76845","35.65"
"Latino","14996","56.61004","2741.9001","25.78"
"Native Hawaiian & Other Pacific Islander","132","0.4983","1869.95325","0.32"
"White","2949","11.1325","439.8886","32.04"
"Other","1801","6.79879",,"3.85"
"Unknown","3398","12.82748",,
