"race_eth","count","percent_group","rates","percent_pop"
"African American","2191","1.86759","4615.25499","2.36"
"Asian","19948","17.0035","3044.54331","35.65"
"Latino","59198","50.45987","10823.88649","25.78"
"Native Hawaiian & Other Pacific Islander","578","0.49268","8188.12863","0.32"
"White","15796","13.46437","2356.21579","32.04"
"Other","8485","7.23254",,"3.85"
"Unknown","11121","9.47944",,
