"race_eth","count","percent_group","rates","percent_pop"
"African American","3280","1.96111","7247.17736","2.4"
"Asian","25269","15.10834","3613.52229","37.7"
"Latino","75473","45.12532","15371.97186","26.5"
"Native Hawaiian & Other Pacific Islander","907","0.5423","14560.92471","0.3"
"White","26470","15.82642","4354.31311","32.8"
"Other","16996","10.16191","308737.51135","0.3"
"Unknown","18857","11.2746",,
