"race_eth","count","percent_group","rates","percent_pop"
"African American","1898","1.81438","3998.06206","2.36"
"Asian","17035","16.28445","2599.94963","35.65"
"Latino","53454","51.09885","9773.64148","25.78"
"Native Hawaiian & Other Pacific Islander","497","0.4751","7040.65732","0.32"
"White","13636","13.03521","2034.01865","32.04"
"Other","7522","7.19059",,"3.85"
"Unknown","10567","10.10143",,
