"race_eth","count","percent_group","rates","percent_pop"
"African American","434","1.66048","914.20386","2.36"
"Asian","2753","10.53296","420.17384","35.65"
"Latino","14877","56.91931","2720.14189","25.78"
"Native Hawaiian & Other Pacific Islander","130","0.49738","1841.62063","0.32"
"White","2919","11.16808","435.41364","32.04"
"Other","1793","6.86001",,"3.85"
"Unknown","3231","12.36179",,
