"race_eth","count","percent_group","rates","percent_pop"
"African American","2133","1.8505","4493.08028","2.36"
"Asian","19453","16.87662","2968.99444","35.65"
"Latino","58435","50.69578","10684.37797","25.78"
"Native Hawaiian & Other Pacific Islander","558","0.4841","7904.80238","0.32"
"White","15357","13.3231","2290.73221","32.04"
"Other","8305","7.20507",,"3.85"
"Unknown","11025","9.56483",,
