"race_eth","count","percent_group","rates","percent_pop"
"African American","2244","1.89051","4726.89739","2.36"
"Asian","20334","17.13087","3103.45617","35.65"
"Latino","59739","50.32856","10922.80407","25.78"
"Native Hawaiian & Other Pacific Islander","580","0.48864","8216.46126","0.32"
"White","16028","13.50318","2390.82215","32.04"
"Other","8598","7.24359",,"3.85"
"Unknown","11175","9.41465",,
