"race_eth","count","percent_group","rates","percent_pop"
"African American","805","1.82793","1695.70071","2.36"
"Asian","6270","14.23738","956.9524","35.65"
"Latino","24413","55.43496","4463.72413","25.78"
"Native Hawaiian & Other Pacific Islander","210","0.47685","2974.92563","0.32"
"White","5382","12.22099","802.80789","32.04"
"Other","2450","5.56325",,"3.85"
"Unknown","4509","10.23865",,
