"race_eth","count","percent_group","rates","percent_pop"
"African American","596","1.91621","1255.45047","2.36"
"Asian","4090","13.14986","624.23211","35.65"
"Latino","18234","58.62457","3333.94281","25.78"
"Native Hawaiian & Other Pacific Islander","161","0.51763","2280.77631","0.32"
"White","3796","12.20461","566.23165","32.04"
"Other","1401","4.50439",,"3.85"
"Unknown","2825","9.08273",,
