"race_eth","count","percent_group","rates","percent_pop"
"African American","1966","1.82071","4141.30137","2.36"
"Asian","17733","16.42249","2706.48118","35.65"
"Latino","55131","51.05668","10080.26768","25.78"
"Native Hawaiian & Other Pacific Islander","511","0.47324","7238.98569","0.32"
"White","14185","13.13669","2115.91042","32.04"
"Other","7741","7.16892",,"3.85"
"Unknown","10713","9.92128",,
