"race_eth","count","percent_group","rates","percent_pop"
"African American","2709","1.9258","5706.40153","2.36"
"Asian","20217","14.37204","3085.59916","35.65"
"Latino","67856","48.23806","12406.93337","25.78"
"Native Hawaiian & Other Pacific Islander","689","0.4898","9760.58932","0.32"
"White","19978","14.20213","2980.02527","32.04"
"Other","14836","10.54674",,"3.85"
"Unknown","14384","10.22542",,
