"race_eth","count","percent_group","rates","percent_pop"
"African American","2246","1.88976","4731.11032","2.36"
"Asian","20386","17.15257","3111.39262","35.65"
"Latino","59811","50.32436","10935.9687","25.78"
"Native Hawaiian & Other Pacific Islander","581","0.48885","8230.62757","0.32"
"White","16050","13.5043","2394.10379","32.04"
"Other","8600","7.23595",,"3.85"
"Unknown","11177","9.40421",,
