"race_eth","count","percent_group","rates","percent_pop"
"African American","1605","1.81604","3380.86913","2.36"
"Asian","13821","15.63833","2109.41614","35.65"
"Latino","45036","50.95781","8234.47671","25.78"
"Native Hawaiian & Other Pacific Islander","410","0.46391","5808.18813","0.32"
"White","11294","12.77905","1684.67341","32.04"
"Other","6359","7.19515",,"3.85"
"Unknown","9854","11.14971",,
