"race_eth","count","percent_group","rates","percent_pop"
"African American","2198","1.87257","4630.00021","2.36"
"Asian","19973","17.01582","3048.35891","35.65"
"Latino","59223","50.45451","10828.45754","25.78"
"Native Hawaiian & Other Pacific Islander","578","0.49242","8188.12863","0.32"
"White","15803","13.46323","2357.25995","32.04"
"Other","8483","7.22702",,"3.85"
"Unknown","11121","9.47444",,
