"race_eth","count","percent_group","rates","percent_pop"
"African American","290","1.8","610.9","2.36"
"Asian","1579","10.1","241","35.65"
"Latino","8601","54.8","1572.6","25.78"
"Native Hawaiian & Other Pacific Islander","91","0.6","1289.1","0.32"
"White","1707","10.9","254.6","32.04"
"Other","1075","6.9","0","3.85"
"Unknown","2345","14.9",,
