"race_eth","count","percent_group","rates","percent_pop"
"African American","421","1.6482","886.81988","2.36"
"Asian","2681","10.49603","409.18491","35.65"
"Latino","14595","57.13894","2668.58041","25.78"
"Native Hawaiian & Other Pacific Islander","126","0.49329","1784.95538","0.32"
"White","2833","11.0911","422.58542","32.04"
"Other","1719","6.72983",,"3.85"
"Unknown","3168","12.40262",,
