"race_eth","count","percent_group","rates","percent_pop"
"African American","1707","1.80891","3595.7281","2.36"
"Asian","14882","15.77051","2271.35019","35.65"
"Latino","48153","51.02791","8804.39552","25.78"
"Native Hawaiian & Other Pacific Islander","436","0.46203","6176.51225","0.32"
"White","12122","12.84573","1808.18232","32.04"
"Other","6825","7.23248",,"3.85"
"Unknown","10241","10.85243",,
