"race_eth","count","percent_group","rates","percent_pop"
"African American","586","1.91029","1234.38586","2.36"
"Asian","4034","13.15035","615.68517","35.65"
"Latino","18018","58.73647","3294.44891","25.78"
"Native Hawaiian & Other Pacific Islander","160","0.52158","2266.61","0.32"
"White","3732","12.16586","556.68507","32.04"
"Other","1380","4.49863",,"3.85"
"Unknown","2766","9.01682",,
