"race_eth","count","percent_group","rates","percent_pop"
"African American","6692","1.74576","14786.00941","2.4"
"Asian","76477","19.95075","10936.37833","37.7"
"Latino","126870","33.0969","25840.26168","26.5"
"Native Hawaiian & Other Pacific Islander","2353","0.61383","37774.92374","0.3"
"White","61372","16.01027","10095.68961","32.8"
"Other","47352","12.35284","860163.48774","0.3"
"Unknown","62213","16.22966",,
