"race_eth","count","percent_group","rates","percent_pop"
"African American","7352","1.70997","16244.28291","2.4"
"Asian","88856","20.66664","12706.60241","37.7"
"Latino","138423","32.19521","28193.32027","26.5"
"Native Hawaiian & Other Pacific Islander","2619","0.60914","42045.27211","0.3"
"White","69088","16.06888","11364.97106","32.8"
"Other","50775","11.80954","922343.32425","0.3"
"Unknown","72836","16.94061",,
