"race_eth","count","percent_group","rates","percent_pop"
"African American","2283","1.91768","4809.04935","2.36"
"Asian","20499","17.21882","3128.63913","35.65"
"Latino","59872","50.29147","10947.12207","25.78"
"Native Hawaiian & Other Pacific Islander","591","0.49643","8372.29069","0.32"
"White","16142","13.55901","2407.827","32.04"
"Other","8597","7.22134",,"3.85"
"Unknown","11066","9.29525",,
