"race_eth","count","percent_group","rates","percent_pop"
"African American","2116","1.84237","4457.27045","2.36"
"Asian","19336","16.83558","2951.13743","35.65"
"Latino","58284","50.74705","10656.76881","25.78"
"Native Hawaiian & Other Pacific Islander","556","0.4841","7876.46975","0.32"
"White","15267","13.29276","2277.30733","32.04"
"Other","8280","7.20928",,"3.85"
"Unknown","11013","9.58886",,
