"race_eth","count","percent_group","rates","percent_pop"
"African American","2858","1.92862","6020.26415","2.36"
"Asian","21505","14.51187","3282.17886","35.65"
"Latino","70430","47.52714","12877.56893","25.78"
"Native Hawaiian & Other Pacific Islander","741","0.50004","10497.23757","0.32"
"White","22073","14.89517","3292.52667","32.04"
"Other","15241","10.28484",,"3.85"
"Unknown","15341","10.35232",,
