"race_eth","count","percent_group","rates","percent_pop"
"African American","553","1.88757","1164.87266","2.36"
"Asian","3842","13.11397","586.38136","35.65"
"Latino","17213","58.75346","3147.26103","25.78"
"Native Hawaiian & Other Pacific Islander","151","0.51541","2139.11319","0.32"
"White","3545","12.10022","528.79115","32.04"
"Other","1319","4.50217",,"3.85"
"Unknown","2674","9.12721",,
