"race_eth","count","percent_group","rates","percent_pop"
"African American","380","1.7","800.5","2.36"
"Asian","2328","10.5","355.3","35.65"
"Latino","12715","57.4","2324.8","25.78"
"Native Hawaiian & Other Pacific Islander","117","0.5","1657.5","0.32"
"White","2397","10.8","357.5","32.04"
"Other","1452","6.6",,"3.85"
"Unknown","2765","12.5",,
