"race_eth","count","percent_group","rates","percent_pop"
"African American","2809","1.91157","5917.04758","2.36"
"Asian","21320","14.50863","3253.94342","35.65"
"Latino","70029","47.65596","12804.24925","25.78"
"Native Hawaiian & Other Pacific Islander","732","0.49814","10369.74076","0.32"
"White","21702","14.76859","3237.18632","32.04"
"Other","15152","10.3112",,"3.85"
"Unknown","15203","10.34591",,
