"race_eth","count","percent_group","rates","percent_pop"
"African American","5378","1.80825","11882.71946","2.4"
"Asian","51001","17.14815","7293.25459","37.7"
"Latino","110181","37.04634","22441.12771","26.5"
"Native Hawaiian & Other Pacific Islander","1791","0.60219","28752.60877","0.3"
"White","45281","15.22491","7448.72126","32.8"
"Other","38808","13.04848","704959.12807","0.3"
"Unknown","44974","15.12168",,
