"race_eth","count","percent_group","rates","percent_pop"
"African American","7237","1.71887","15990.1898","2.4"
"Asian","86689","20.5896","12396.71667","37.7"
"Latino","136280","32.36801","27756.8445","26.5"
"Native Hawaiian & Other Pacific Islander","2574","0.61135","41322.84476","0.3"
"White","67511","16.03461","11105.55467","32.8"
"Other","50121","11.90429","910463.21526","0.3"
"Unknown","70621","16.77327",,
