"race_eth","count","percent_group","rates","percent_pop"
"African American","2264","1.90579","4769.0266","2.36"
"Asian","20440","17.20597","3119.63431","35.65"
"Latino","59783","50.32408","10930.84912","25.78"
"Native Hawaiian & Other Pacific Islander","586","0.49328","8301.45913","0.32"
"White","16083","13.53833","2399.02625","32.04"
"Other","8565","7.20984",,"3.85"
"Unknown","11075","9.3227",,
