"race_eth","count","percent_group","rates","percent_pop"
"African American","2271","1.90961","4783.77183","2.36"
"Asian","20467","17.21001","3123.75516","35.65"
"Latino","59838","50.31575","10940.90543","25.78"
"Native Hawaiian & Other Pacific Islander","587","0.49359","8315.62544","0.32"
"White","16106","13.54299","2402.45705","32.04"
"Other","8579","7.21379",,"3.85"
"Unknown","11077","9.31427",,
