"race_eth","count","percent_group","rates","percent_pop"
"African American","2214","1.8785","4663.70358","2.36"
"Asian","20109","17.06177","3069.11577","35.65"
"Latino","59404","50.40217","10861.55196","25.78"
"Native Hawaiian & Other Pacific Islander","579","0.49126","8202.29494","0.32"
"White","15896","13.48719","2371.13233","32.04"
"Other","8514","7.22382",,"3.85"
"Unknown","11144","9.45529",,
