"race_eth","count","percent_group","rates","percent_pop"
"African American","6250","1.75042","13809.40807","2.4"
"Asian","69243","19.39265","9901.9005","37.7"
"Latino","120275","33.685","24497.02431","26.5"
"Native Hawaiian & Other Pacific Islander","2184","0.61167","35061.80767","0.3"
"White","56927","15.94335","9364.48743","32.8"
"Other","45339","12.69794","823596.73025","0.3"
"Unknown","56840","15.91898",,
