"race_eth","count","percent_group","rates","percent_pop"
"African American","1316","1.79065","2772.10204","2.36"
"Asian","11116","15.12525","1696.56825","35.65"
"Latino","37114","50.50005","6786.00161","25.78"
"Native Hawaiian & Other Pacific Islander","320","0.43542","4533.22","0.32"
"White","9071","12.34267","1353.07885","32.04"
"Other","4944","6.72717",,"3.85"
"Unknown","9612","13.0788",,
