"race_eth","count","percent_group","rates","percent_pop"
"African American","1251","1.79024","2635.1821","2.36"
"Asian","10628","15.20915","1622.08774","35.65"
"Latino","35771","51.18991","6540.44467","25.78"
"Native Hawaiian & Other Pacific Islander","310","0.44362","4391.55688","0.32"
"White","8626","12.34419","1286.70027","32.04"
"Other","4657","6.66438",,"3.85"
"Unknown","8636","12.35851",,
