"race_eth","count","percent_group","rates","percent_pop"
"African American","5641","1.81224","12463.81935","2.4"
"Asian","54659","17.55988","7816.35659","37.7"
"Latino","113113","36.33896","23038.30314","26.5"
"Native Hawaiian & Other Pacific Islander","1879","0.60365","30165.35559","0.3"
"White","47987","15.41642","7893.85807","32.8"
"Other","40640","13.05611","738237.96549","0.3"
"Unknown","47353","15.21274",,
