"race_eth","count","percent_group","rates","percent_pop"
"African American","2067","1.83388","4354.05388","2.36"
"Asian","18822","16.6992","2872.6887","35.65"
"Latino","57397","50.92359","10494.58787","25.78"
"Native Hawaiian & Other Pacific Islander","537","0.47644","7607.30982","0.32"
"White","14897","13.21687","2222.11615","32.04"
"Other","8096","7.18291",,"3.85"
"Unknown","10896","9.66712",,
