"race_eth","count","percent_group","rates","percent_pop"
"African American","579","1.90392","1219.64064","2.36"
"Asian","3999","13.14985","610.34333","35.65"
"Latino","17832","58.63668","3260.44028","25.78"
"Native Hawaiian & Other Pacific Islander","160","0.52613","2266.61","0.32"
"White","3695","12.15021","551.16595","32.04"
"Other","1375","4.52139",,"3.85"
"Unknown","2771","9.11183",,
