"race_eth","count","percent_group","rates","percent_pop"
"African American","648","1.92102","1364.98641","2.36"
"Asian","4479","13.27819","683.60284","35.65"
"Latino","19522","57.87383","3569.44343","25.78"
"Native Hawaiian & Other Pacific Islander","166","0.49211","2351.60788","0.32"
"White","4155","12.31768","619.78201","32.04"
"Other","1630","4.83221",,"3.85"
"Unknown","3132","9.28495",,
