"race_eth","count","percent_group","rates","percent_pop"
"African American","5613","1.8116","12401.9532","2.4"
"Asian","54235","17.50442","7755.72366","37.7"
"Latino","112919","36.44476","22998.79017","26.5"
"Native Hawaiian & Other Pacific Islander","1872","0.60419","30052.97801","0.3"
"White","47687","15.39105","7844.50809","32.8"
"Other","40425","13.04722","734332.42507","0.3"
"Unknown","47085","15.19675",,
