"race_eth","count","percent_group","rates","percent_pop"
"African American","7378","1.7102","16301.73004","2.4"
"Asian","89255","20.68904","12763.66028","37.7"
"Latino","138689","32.14769","28247.49785","26.5"
"Native Hawaiian & Other Pacific Islander","2625","0.60847","42141.59576","0.3"
"White","69398","16.08625","11415.96603","32.8"
"Other","50876","11.7929","924178.01998","0.3"
"Unknown","73191","16.96545",,
