"race_eth","count","percent_group","rates","percent_pop"
"African American","539","1.85715","1135.38222","2.36"
"Asian","3772","12.99659","575.69768","35.65"
"Latino","17080","58.84988","3122.94303","25.78"
"Native Hawaiian & Other Pacific Islander","147","0.50649","2082.44794","0.32"
"White","3512","12.10075","523.86869","32.04"
"Other","1323","4.55845",,"3.85"
"Unknown","2650","9.13069",,
