"race_eth","count","percent_group","rates","percent_pop"
"African American","2035","1.81999","4286.64715","2.36"
"Asian","18602","16.63656","2839.11142","35.65"
"Latino","56956","50.93817","10413.95451","25.78"
"Native Hawaiian & Other Pacific Islander","532","0.47579","7536.47825","0.32"
"White","14762","13.20228","2201.97883","32.04"
"Other","8035","7.18604",,"3.85"
"Unknown","10892","9.74118",,
