"race_eth","count","percent_group","rates","percent_pop"
"African American","226","1.9","476.1","2.36"
"Asian","1260","10.8","192.3","35.65"
"Latino","6159","52.7","1126.1","25.78"
"Native Hawaiian & Other Pacific Islander","80","0.7","1133.3","0.32"
"White","1376","11.8","205.3","32.04"
"Other","850","7.3",,"3.85"
"Unknown","1736","14.9",,
