"race_eth","count","percent_group","rates","percent_pop"
"African American","159","1.9","334.9","2.36"
"Asian","959","11.2","146.4","35.65"
"Latino","3910","45.8","714.9","25.78"
"Native Hawaiian & Other Pacific Islander","60","0.7","850","0.32"
"White","1074","12.6","160.2","32.04"
"Other","729","8.5",,"3.85"
"Unknown","1642","19.2",,
