"race_eth","count","percent_group","rates","percent_pop"
"African American","401","1.66087","844.69067","2.36"
"Asian","2528","10.47051","385.83344","35.65"
"Latino","13924","57.67064","2545.89337","25.78"
"Native Hawaiian & Other Pacific Islander","119","0.49288","1685.79119","0.32"
"White","2663","11.02966","397.22731","32.04"
"Other","1591","6.58963",,"3.85"
"Unknown","2918","12.08582",,
