"race_eth","count","percent_group","rates","percent_pop"
"African American","2927","1.94741","6467.22199","2.4"
"Asian","21788","14.49615","3115.73167","37.7"
"Latino","71141","47.33204","14489.65127","26.5"
"Native Hawaiian & Other Pacific Islander","754","0.50166","12104.6717","0.3"
"White","22648","15.06833","3725.59438","32.8"
"Other","15426","10.26334","280217.98365","0.3"
"Unknown","15618","10.39108",,
