"race_eth","count","percent_group","rates","percent_pop"
"African American","381","1.7","802.6","2.36"
"Asian","2339","10.5","357","35.65"
"Latino","12792","57.3","2338.9","25.78"
"Native Hawaiian & Other Pacific Islander","117","0.5","1657.5","0.32"
"White","2416","10.8","360.4","32.04"
"Other","1482","6.6",,"3.85"
"Unknown","2785","12.5",,
