"race_eth","count","percent_group","rates","percent_pop"
"African American","2374","1.97099","5000.73726","2.36"
"Asian","20832","17.29557","3179.46292","35.65"
"Latino","60449","50.18722","11052.62196","25.78"
"Native Hawaiian & Other Pacific Islander","599","0.49731","8485.62119","0.32"
"White","16607","13.78781","2477.18889","32.04"
"Other","8694","7.21811",,"3.85"
"Unknown","10892","9.04298",,
