"race_eth","count","percent_group","rates","percent_pop"
"African American","1780","1.81527","3749.49972","2.36"
"Asian","15675","15.9856","2392.38101","35.65"
"Latino","50119","51.11211","9163.86309","25.78"
"Native Hawaiian & Other Pacific Islander","456","0.46504","6459.8385","0.32"
"White","12622","12.87211","1882.76499","32.04"
"Other","7039","7.17848",,"3.85"
"Unknown","10366","10.5714",,
