"race_eth","count","percent_group","rates","percent_pop"
"African American","379","1.7","798.3","2.36"
"Asian","2283","10.5","348.4","35.65"
"Latino","12475","57.1","2281","25.78"
"Native Hawaiian & Other Pacific Islander","115","0.5","1629.1","0.32"
"White","2343","10.7","349.5","32.04"
"Other","1446","6.6",,"3.85"
"Unknown","2799","12.8",,
