"race_eth","count","percent_group","rates","percent_pop"
"African American","1646","1.82923","3467.23401","2.36"
"Asian","14094","15.66296","2151.08249","35.65"
"Latino","45796","50.89406","8373.4367","25.78"
"Native Hawaiian & Other Pacific Islander","417","0.46342","5907.35232","0.32"
"White","11522","12.80464","1718.68311","32.04"
"Other","6543","7.27137",,"3.85"
"Unknown","9965","11.07431",,
