"race_eth","count","percent_group","rates","percent_pop"
"African American","509","1.86454","1072.1884","2.36"
"Asian","3496","12.80633","533.57346","35.65"
"Latino","16174","59.24759","2957.28809","25.78"
"Native Hawaiian & Other Pacific Islander","145","0.53115","2054.11531","0.32"
"White","3284","12.02974","489.85899","32.04"
"Other","1242","4.54962",,"3.85"
"Unknown","2449","8.97102",,
