"race_eth","count","percent_group","rates","percent_pop"
"African American","401","1.64932","844.69067","2.36"
"Asian","2539","10.44297","387.51231","35.65"
"Latino","13986","57.52478","2557.22958","25.78"
"Native Hawaiian & Other Pacific Islander","120","0.49356","1699.9575","0.32"
"White","2680","11.02291","399.76313","32.04"
"Other","1608","6.61375",,"3.85"
"Unknown","2979","12.2527",,
