"race_eth","count","percent_group","rates","percent_pop"
"African American","694","1.93073","1461.8836","2.36"
"Asian","4894","13.61525","746.9418","35.65"
"Latino","20637","57.41271","3773.31237","25.78"
"Native Hawaiian & Other Pacific Islander","179","0.49798","2535.76994","0.32"
"White","4474","12.44679","667.36575","32.04"
"Other","1733","4.82125",,"3.85"
"Unknown","3334","9.27528",,
