"race_eth","count","percent_group","rates","percent_pop"
"African American","1678","1.83456","3534.64074","2.36"
"Asian","14362","15.70201","2191.98571","35.65"
"Latino","46477","50.81342","8497.95217","25.78"
"Native Hawaiian & Other Pacific Islander","419","0.45809","5935.68494","0.32"
"White","11743","12.83865","1751.64865","32.04"
"Other","6702","7.32731",,"3.85"
"Unknown","10085","11.02595",,
