"race_eth","count","percent_group","rates","percent_pop"
"African American","533","1.85805","1122.74345","2.36"
"Asian","3717","12.95754","567.30336","35.65"
"Latino","16863","58.78477","3083.26629","25.78"
"Native Hawaiian & Other Pacific Islander","147","0.51245","2082.44794","0.32"
"White","3465","12.07906","516.85792","32.04"
"Other","1314","4.58063",,"3.85"
"Unknown","2647","9.2275",,
